repo,pr_number,pr_title,task_type,total_files,lines_added,lines_deleted,pr_additions,pr_deletions,pr_commits,pr_review_comments,pr_comments,design_files,testbench_files,script_files,constraint_files,memory_files,build_files,config_files,doc_files,image_files,other_files,has_testbench,tb_file_list,rtl_file_list
jbush001/PASC,1,"Tri-State gates to MUXs, some minor changes",other,9,812,782,818,788,6,2,3,3,6,0,0,0,0,0,0,0,0,1,rtl/core/config.v|rtl/core/dpsram.v|rtl/core/pipeline.v|rtl/core/spsram.v|rtl/core/top.v|rtl/testbench/multi_tb.v,rtl/core/arbiter.v|rtl/core/cluster.v|rtl/core/core.v
chipsalliance/caliptra-rtl,747,"[RTL] Bug fixes for AHB slave module, fe/uds hw load signals, and AXI wstrb usage",bug-fix,8,64,17,66,19,5,0,0,7,1,0,0,0,0,0,0,0,0,1,src/soc_ifc/uvmf_soc_ifc/uvmf_template_output/verification_ip/environment_packages/soc_ifc_env_pkg/src/soc_ifc_predictor.svh,src/axi/rtl/axi_dma_ctrl.sv|src/libs/rtl/ahb_slv_sif.sv|src/soc_ifc/rtl/mbox.sv|src/soc_ifc/rtl/sha512_acc_top.sv|src/soc_ifc/rtl/soc_ifc_top.sv|src/soc_ifc/uvmf_soc_ifc/uvmf_template_output/verification_ip/environment_packages/soc_ifc_env_pkg/sequences/mbox/soc_ifc/soc_ifc_env_mbox_uc_reg_access_sequence.svh|src/soc_ifc/uvmf_soc_ifc/uvmf_template_output/verification_ip/environment_packages/soc_ifc_env_pkg/soc_ifc_env_pkg.sv
chipsalliance/caliptra-rtl,743,Fix soc_ifc_tb build fail in nightly directed regression,bug-fix,1,12,2,14,4,3,0,0,0,1,0,0,0,0,0,0,0,0,1,src/soc_ifc/tb/soc_ifc_tb.sv,
lowRISC/opentitan,23669,"[dv,usbdev] Additional test sequences",other,10,738,43,765,47,4,17,0,9,1,0,0,0,0,0,0,0,0,1,hw/ip/usbdev/dv/env/usbdev_scoreboard.sv,hw/ip/usbdev/dv/env/seq_lib/usbdev_av_buffer_vseq.sv|hw/ip/usbdev/dv/env/seq_lib/usbdev_base_vseq.sv|hw/ip/usbdev/dv/env/seq_lib/usbdev_device_address_vseq.sv|hw/ip/usbdev/dv/env/seq_lib/usbdev_disable_endpoint_vseq.sv|hw/ip/usbdev/dv/env/seq_lib/usbdev_link_resume_vseq.sv|hw/ip/usbdev/dv/env/seq_lib/usbdev_link_suspend_vseq.sv|hw/ip/usbdev/dv/env/seq_lib/usbdev_phy_config_tx_osc_test_mode_vseq.sv|hw/ip/usbdev/dv/env/seq_lib/usbdev_spray_packets_vseq.sv|hw/ip/usbdev/dv/env/seq_lib/usbdev_vseq_list.sv
siliconcompiler/siliconcompiler,272,Code cleanup,other,1,0,71,2198,2466,3,0,0,1,0,0,0,0,0,0,0,0,0,0,,examples/hello_world/hello_world.v
lowRISC/opentitan,23686,"[dv,usbdev] Testing of inter-packet delays",other,2,18,5,30,7,1,0,0,1,1,0,0,0,0,0,0,0,0,1,hw/ip/usbdev/dv/env/seq_lib/usbdev_max_usb_traffic_vseq.sv,hw/ip/usbdev/dv/env/seq_lib/usbdev_base_vseq.sv
lowRISC/opentitan,23692,[usbdev] Tidy DP/DN output state when undriven,other,1,10,11,8,9,1,0,6,1,0,0,0,0,0,0,0,0,0,0,,hw/ip/usbdev/rtl/usb_fs_tx.sv
stnolting/neorv32-verilog,181,Reducing waveform file size replacing vcd format with fst,other,1,1,1,20,8,4,0,1,0,1,0,0,0,0,0,0,0,0,1,sim/testbench.v,
chipsalliance/caliptra-rtl,727,Fixing UVM sequences,bug-fix,13,326,47,330,52,21,0,0,11,2,0,0,0,0,0,0,0,0,1,src/integration/uvmf_caliptra_top/uvmf_template_output/project_benches/caliptra_top/tb/sequences/src/caliptra_top_rand_sequence.svh|src/soc_ifc/uvmf_soc_ifc/uvmf_template_output/verification_ip/environment_packages/soc_ifc_env_pkg/src/soc_ifc_predictor.svh,src/libs/rtl/ahb_slv_sif.sv|src/soc_ifc/rtl/mbox.sv|src/soc_ifc/uvmf_soc_ifc/uvmf_template_output/verification_ip/environment_packages/soc_ifc_env_pkg/registers/soc_ifc_reg_cbs_mbox_csr_mbox_unlock_unlock.svh|src/soc_ifc/uvmf_soc_ifc/uvmf_template_output/verification_ip/environment_packages/soc_ifc_env_pkg/registers/soc_ifc_reg_cbs_soc_ifc_reg_CPTRA_CAP_LOCK_LOCK.svh|src/soc_ifc/uvmf_soc_ifc/uvmf_template_output/verification_ip/environment_packages/soc_ifc_env_pkg/registers/soc_ifc_reg_cbs_soc_ifc_reg_CPTRA_FW_CAPABILITIES_CAP.svh|src/soc_ifc/uvmf_soc_ifc/uvmf_template_output/verification_ip/environment_packages/soc_ifc_env_pkg/registers/soc_ifc_reg_cbs_soc_ifc_reg_CPTRA_HW_CAPABILITIES_CAP.svh|src/soc_ifc/uvmf_soc_ifc/uvmf_template_output/verification_ip/environment_packages/soc_ifc_env_pkg/registers/soc_ifc_reg_model_top_pkg.sv|src/soc_ifc/uvmf_soc_ifc/uvmf_template_output/verification_ip/environment_packages/soc_ifc_env_pkg/sequences/mbox/soc_ifc/soc_ifc_env_mbox_sequence_base.svh|src/soc_ifc/uvmf_soc_ifc/uvmf_template_output/verification_ip/environment_packages/soc_ifc_env_pkg/sequences/mbox/soc_ifc_env_top_mbox_rand_large_unlock_sequence.svh|src/soc_ifc/uvmf_soc_ifc/uvmf_template_output/verification_ip/environment_packages/soc_ifc_env_pkg/sequences/mbox/soc_ifc_env_top_mbox_rand_small_unlock_sequence.svh|src/soc_ifc/uvmf_soc_ifc/uvmf_template_output/verification_ip/interface_packages/soc_ifc_ctrl_pkg/src/soc_ifc_ctrl_reset_sequence_base.svh
chipsalliance/caliptra-rtl,502,libs: ahb_slv_sif: Latch hsize on address phase,other,1,5,3,7,5,2,0,7,1,0,0,0,0,0,0,0,0,0,0,,src/libs/rtl/ahb_slv_sif.sv
lowRISC/opentitan,23671,"[dv,usbdev] Add three FIFO interrupt-related sequences",feature-addition,10,388,20,442,30,4,4,0,7,3,0,0,0,0,0,0,0,0,1,hw/dv/sv/usb20_agent/usb20_driver.sv|hw/dv/sv/usb20_agent/usb20_monitor.sv|hw/ip/usbdev/dv/env/seq_lib/usbdev_host_lost_vseq.sv,hw/ip/usbdev/dv/env/seq_lib/usbdev_av_empty_vseq.sv|hw/ip/usbdev/dv/env/seq_lib/usbdev_av_overflow_vseq.sv|hw/ip/usbdev/dv/env/seq_lib/usbdev_base_vseq.sv|hw/ip/usbdev/dv/env/seq_lib/usbdev_link_reset_vseq.sv|hw/ip/usbdev/dv/env/seq_lib/usbdev_resume_link_active_vseq.sv|hw/ip/usbdev/dv/env/seq_lib/usbdev_rx_full_vseq.sv|hw/ip/usbdev/dv/env/seq_lib/usbdev_vseq_list.sv
lowRISC/opentitan,23400,[dv] Fix info message in csr_seq_lib.sv,bug-fix,1,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,hw/dv/sv/csr_utils/csr_seq_lib.sv
najaeda/naja,22,Verilog assign,other,17,15526,18,8807,303,42,0,1,16,1,0,0,0,0,0,0,0,0,1,regress/arm_core/src/arm_core.v,regress/adder/src/adder.v|regress/vexriscv/src/vexriscv.demo.GenFull.v|test/snl/formats/verilog/backend/references/test1Test0/top.v|test/snl/formats/verilog/backend/references/test1Test1/top.v|test/snl/formats/verilog/backend/references/test1Test2/top.v|test/snl/formats/verilog/backend/references/test1Test3/top.v|test/snl/formats/verilog/backend/references/test1Test4/top.v|test/snl/formats/verilog/backend/references/test1Test5/top.v|test/snl/formats/verilog/backend/references/test2Test0/top.v|test/snl/formats/verilog/backend/references/testLibrary/primitives.v|test/snl/formats/verilog/backend/references/testParameters0/top.v|test/snl/formats/verilog/benchmarks/errors/error10.v|test/snl/formats/verilog/benchmarks/errors/error7.v|test/snl/formats/verilog/benchmarks/errors/error8.v|test/snl/formats/verilog/benchmarks/errors/error9.v|test/snl/formats/verilog/benchmarks/test1.v
chipsalliance/caliptra-rtl,733,ECDH Validation,other,9,53,33,373,389,10,0,0,4,5,0,0,0,0,0,0,0,0,1,src/ecc/uvmf_ecc/uvmf_template_output/project_benches/ECC/tb/testbench/hdl_top.sv|src/ecc/uvmf_ecc/uvmf_template_output/verification_ip/interface_packages/ECC_in_pkg/src/ECC_in_driver_bfm.sv|src/ecc/uvmf_ecc/uvmf_template_output/verification_ip/interface_packages/ECC_in_pkg/src/ECC_in_monitor_bfm.sv|src/ecc/uvmf_ecc/uvmf_template_output/verification_ip/interface_packages/ECC_out_pkg/src/ECC_out_monitor_bfm.sv|src/integration/tb/caliptra_top_tb_services.sv,src/aes/rtl/aes_clp_wrapper.sv|src/ecc/uvmf_ecc/uvmf_template_output/verification_ip/interface_packages/ECC_in_pkg/src/ECC_in_if.sv|src/ecc/uvmf_ecc/uvmf_template_output/verification_ip/interface_packages/ECC_in_pkg/src/ECC_in_typedefs_hdl.svh|src/ecc/uvmf_ecc/uvmf_template_output/verification_ip/interface_packages/ECC_out_pkg/src/ECC_out_if.sv
lowRISC/opentitan,23435,[dv] Minor cleanups in the bit bash sequence,other,1,91,72,81,62,5,2,0,1,0,0,0,0,0,0,0,0,0,0,,hw/dv/sv/csr_utils/csr_seq_lib.sv
mirseo/JSilicon,2,VCS 환경 세팅 했다냥! uart_start 미묘한lint Err 는 발톱으로 사뿐히 제거했습니둥,other,12,1134,7,2859,7,1,0,0,1,11,0,0,0,0,0,0,0,0,1,sim/jsilicon_agent.sv|sim/jsilicon_driver.sv|sim/jsilicon_env.sv|sim/jsilicon_if.sv|sim/jsilicon_monitor.sv|sim/jsilicon_pkg.sv|sim/jsilicon_scoreboard.sv|sim/jsilicon_sequences.sv|sim/jsilicon_tb_top.sv|sim/jsilicon_test.sv|sim/jsilicon_transaction.sv,src/fsm.v
lowRISC/opentitan,23682,"[dv,flash_ctrl] Avoid double writes in flash_ctrl_rw_evict_vseq",bug-fix,6,74,88,78,92,2,0,0,2,4,0,0,0,0,0,0,0,0,1,hw/ip_templates/flash_ctrl/dv/env/flash_ctrl_env_cfg.sv|hw/ip_templates/flash_ctrl/dv/env/seq_lib/flash_ctrl_rw_evict_vseq.sv|hw/top_earlgrey/ip_autogen/flash_ctrl/dv/env/flash_ctrl_env_cfg.sv|hw/top_earlgrey/ip_autogen/flash_ctrl/dv/env/seq_lib/flash_ctrl_rw_evict_vseq.sv,hw/ip_templates/flash_ctrl/dv/env/seq_lib/flash_ctrl_write_word_sweep_vseq.sv|hw/top_earlgrey/ip_autogen/flash_ctrl/dv/env/seq_lib/flash_ctrl_write_word_sweep_vseq.sv
mirseo/JSilicon,1,Fix gds error,bug-fix,3,46,27,46,27,8,0,0,3,0,0,0,0,0,0,0,0,0,0,,src/alu.v|src/fsm.v|src/jsilicon.v
najaeda/naja,21,Verilog parsing,other,16,213,23,2004,338,48,0,1,16,0,0,0,0,0,0,0,0,0,0,,test/snl/formats/verilog/backend/references/test0SingleFile/design.v|test/snl/formats/verilog/backend/references/test1Test0/top.v|test/snl/formats/verilog/backend/references/test1Test1/top.v|test/snl/formats/verilog/backend/references/test1Test2/top.v|test/snl/formats/verilog/backend/references/test1Test3/top.v|test/snl/formats/verilog/backend/references/test1Test4/top.v|test/snl/formats/verilog/backend/references/test1Test5/top.v|test/snl/formats/verilog/benchmarks/errors/error0.v|test/snl/formats/verilog/benchmarks/errors/error1.v|test/snl/formats/verilog/benchmarks/errors/error2.v|test/snl/formats/verilog/benchmarks/errors/error3.v|test/snl/formats/verilog/benchmarks/errors/error4.v|test/snl/formats/verilog/benchmarks/errors/error5.v|test/snl/formats/verilog/benchmarks/errors/error6.v|test/snl/formats/verilog/benchmarks/test0.v|test/snl/formats/verilog/benchmarks/test1.v
lowRISC/opentitan,23670,[otp] Consolidate OTP changes for ROM,other,2,38,32,137,88,1,0,3,2,0,0,0,0,0,0,0,0,0,0,,hw/ip/otp_ctrl/rtl/otp_ctrl_part_pkg.sv|hw/ip/otp_ctrl/rtl/otp_ctrl_reg_pkg.sv
lowRISC/opentitan,23674,[hmac] Avoid inference of latch,other,1,1,0,1,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,,hw/ip/hmac/rtl/hmac.sv
ethanuppal/marlin,188,fix(verilator): Wide ports,bug-fix,1,21,0,367,182,7,0,1,1,0,0,0,0,0,0,0,0,0,0,,examples/verilog-project/src/wide_main.sv
scarv/xcrypto,85,Fix signal used before declaration in multiple Verilog files,bug-fix,3,25,12,25,12,1,0,1,3,0,0,0,0,0,0,0,0,0,0,,rtl/xc_aesmix/xc_aesmix.v|rtl/xc_malu/xc_malu.v|rtl/xc_malu/xc_malu_divrem.v
lowRISC/opentitan,23504,"[hmac,dv] Minor DV assertion fix",bug-fix,1,5,5,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,hw/ip/hmac/rtl/hmac.sv
scarv/xcrypto,65,Integrate new xc.sbox.4 instruction,other,5,67,5,149,23,9,0,0,4,1,0,0,0,0,0,0,0,0,1,verif/formal/fml_chk_instr_lut.v,rtl/coprocessor/scarv_cop_common.vh|rtl/coprocessor/scarv_cop_idecode.v|rtl/coprocessor/scarv_cop_palu.v|rtl/integration/scarv_axi_adapter.v
chipsalliance/caliptra-rtl,736,SOC_IFC Register Tests for Caliptra 2.0,other,25,2577,581,2582,601,42,0,0,17,8,0,0,0,0,0,0,0,0,1,src/soc_ifc/tb/fuse_cptra_cap_test.svh|src/soc_ifc/tb/fuse_reg_axi_user_test.svh|src/soc_ifc/tb/fuse_reg_perm_test.svh|src/soc_ifc/tb/rvtime_reg_test.svh|src/soc_ifc/tb/soc_ifc_tb.sv|src/soc_ifc/tb/soc_reg_invalid_test.svh|src/soc_ifc/tb/soc_reg_reset_test.svh|src/soc_ifc/tb/ss_strap_reg_lifecycle_test.svh,src/integration/rtl/caliptra_reg_field_defines.svh|src/soc_ifc/rtl/caliptra_top_reg_field_defines.svh|src/soc_ifc/rtl/soc_ifc_reg.sv|src/soc_ifc/rtl/soc_ifc_reg_covergroups.svh|src/soc_ifc/rtl/soc_ifc_reg_pkg.sv|src/soc_ifc/rtl/soc_ifc_reg_sample.svh|src/soc_ifc/rtl/soc_ifc_reg_uvm.sv|src/soc_ifc/rtl/soc_ifc_top.sv|src/soc_ifc/tb/debug_unlock_manuf_test.svh|src/soc_ifc/tb/debug_unlock_prod_test.svh|src/soc_ifc/tb/fuse_reg_test.svh|src/soc_ifc/tb/sha_acc_intrblk_test.svh|src/soc_ifc/tb/single_soc_reg_test.svh|src/soc_ifc/tb/soc_ifc_tb_pkg.sv|src/soc_ifc/tb/soc_reg_intrblk_test.svh|src/soc_ifc/tb/soc_reg_test.svh|src/soc_ifc/tb/ss_strap_reg_test.svh
lowRISC/opentitan,23677,[flash_ctrl] Fix lint errors and warnings,bug-fix,6,20,22,20,22,2,2,4,6,0,0,0,0,0,0,0,0,0,0,,hw/ip_templates/flash_ctrl/rtl/flash_ctrl_erase.sv|hw/ip_templates/flash_ctrl/rtl/flash_phy_core.sv|hw/ip_templates/flash_ctrl/rtl/flash_phy_rd.sv|hw/top_earlgrey/ip_autogen/flash_ctrl/rtl/flash_ctrl_erase.sv|hw/top_earlgrey/ip_autogen/flash_ctrl/rtl/flash_phy_core.sv|hw/top_earlgrey/ip_autogen/flash_ctrl/rtl/flash_phy_rd.sv
lowRISC/opentitan,23660,"[rv_dm,dv] Tie off next_dm_addr_i in tb.sv",other,1,4,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,hw/ip/rv_dm/dv/tb.sv,
chipsalliance/caliptra-rtl,729,MLDSA PCR Injection Test,bug-fix,2,79,38,499,46,35,2,0,1,1,0,0,0,0,0,0,0,0,1,src/integration/tb/caliptra_top_tb_services.sv,src/integration/asserts/caliptra_top_sva.sv
lowRISC/opentitan,23582,"[otbn,dv] Weaken timeout in otbn_rf_base_intg_err_vseq",other,2,60,19,58,17,2,2,0,0,2,0,0,0,0,0,0,0,0,1,hw/ip/otbn/dv/uvm/env/seq_lib/otbn_base_vseq.sv|hw/ip/otbn/dv/uvm/env/seq_lib/otbn_rf_base_intg_err_vseq.sv,
chipsalliance/caliptra-rtl,723,fixed hmac drbg,bug-fix,6,379,48,815,48,29,0,0,4,2,0,0,0,0,0,0,0,0,1,src/hmac_drbg/tb/hmac_drbg_tb.sv|src/integration/tb/caliptra_top_tb_services.sv,src/ecc/rtl/ecc_hmac_drbg_interface.sv|src/hmac_drbg/coverage/hmac_drbg_cov_bind.sv|src/hmac_drbg/coverage/hmac_drbg_cov_if.sv|src/hmac_drbg/rtl/hmac_drbg.sv
Lampro-Mellon/LM-RISCV-DV,81,"enabled verilator added test_tb_top, filelist files, common defines, …",other,2,206,0,372,13,1,14,0,1,1,0,0,0,0,0,0,0,0,1,integration_files/SweRV_EH1/testbench/tracer.sv,integration_files/SweRV_EH1/snapshots/default/common_defines_verilator.vh
chipsalliance/caliptra-rtl,730,Sync latest aes block,other,13,829,193,859,202,6,0,0,13,0,0,0,0,0,0,0,0,0,0,,src/aes/rtl/aes.sv|src/aes/rtl/aes_control.sv|src/aes/rtl/aes_control_fsm.sv|src/aes/rtl/aes_control_fsm_n.sv|src/aes/rtl/aes_control_fsm_p.sv|src/aes/rtl/aes_core.sv|src/aes/rtl/aes_ctrl_gcm_reg_shadowed.sv|src/aes/rtl/aes_ghash.sv|src/aes/rtl/aes_ghash_wrap.sv|src/aes/rtl/aes_pkg.sv|src/aes/rtl/aes_wrap.sv|src/caliptra_prim/rtl/caliptra_prim_gf_mult.sv|src/caliptra_prim/rtl/caliptra_prim_onehot_mux.sv
Lampro-Mellon/LM-RISCV-DV,73,Changes made for old and latest version of downloaded E21,other,3,17,19,66,185,1,0,0,1,2,0,0,0,0,0,0,0,0,1,integration_files/SiFive_E21/testbench/core_monitor.v|integration_files/SiFive_E21/testbench/tracer.sv,integration_files/SiFive_E21/google_riscv_dv/src/riscv_instr_gen_config.sv
chipsalliance/yosys-f4pga-plugins,546,Remove the SystemVerilog plugin,feature-removal,12,0,317,24,11793,2,0,0,0,12,0,0,0,0,0,0,0,0,1,systemverilog-plugin/tests/break_continue/break_continue.v|systemverilog-plugin/tests/counter/counter.v|systemverilog-plugin/tests/debug-flag/debug-flag-buf.sv|systemverilog-plugin/tests/debug-flag/debug-flag-pkg.sv|systemverilog-plugin/tests/debug-flag/debug-flag.v|systemverilog-plugin/tests/defaults/defaults.v|systemverilog-plugin/tests/defines/defines.v|systemverilog-plugin/tests/formal/formal.v|systemverilog-plugin/tests/separate-compilation/separate-compilation-buf.sv|systemverilog-plugin/tests/separate-compilation/separate-compilation-pkg.sv|systemverilog-plugin/tests/separate-compilation/separate-compilation.v|systemverilog-plugin/tests/translate_off/translate_off.v,
ethanuppal/marlin,110,feat(verilog): Support `bool` and distinguish signed/unsigned integers over DPI,bug-fix,2,23,2,126,13,6,0,3,0,2,0,0,0,0,0,0,0,0,1,examples/verilog-project/src/dpi.sv|examples/verilog-project/src/more_dpi.sv,
Lampro-Mellon/LM-RISCV-DV,68,added support for load_store_instructuions in e21,other,2,24,40,145,54,1,5,0,0,2,0,0,0,0,0,0,0,0,1,integration_files/SiFive_E21/testbench/core_monitor.v|integration_files/SiFive_E21/testbench/tracer.sv,
chipsalliance/caliptra-rtl,728,[RTL] Fix arbitration bug in soc_ifc_arb,bug-fix,6,20,16,38,19,7,0,0,6,0,0,0,0,0,0,0,0,0,0,,src/caliptra_prim/rtl/caliptra_prim_assert.sv|src/ecc/rtl/ecc_dsa_ctrl.sv|src/libs/rtl/caliptra_sva.svh|src/soc_ifc/rtl/soc_ifc_arb.sv|src/spi_host/rtl/spi_host_fsm.sv|src/spi_host/rtl/spi_host_shift_register.sv
chipsalliance/yosys-f4pga-plugins,540,Remove UHDM coverage report functionality,feature-removal,3,0,71,2,277,1,0,1,0,3,0,0,0,0,0,0,0,0,1,systemverilog-plugin/tests/report-flag/report-flag-buf.sv|systemverilog-plugin/tests/report-flag/report-flag-pkg.sv|systemverilog-plugin/tests/report-flag/report-flag.v,
chipsalliance/caliptra-rtl,725,AES test cases,bug-fix,4,116,48,796,73,11,0,0,3,1,0,0,0,0,0,0,0,0,1,src/integration/tb/caliptra_top_tb_services.sv,src/aes/rtl/aes_control_fsm.sv|src/soc_ifc/rtl/soc_ifc_arb.sv|src/soc_ifc/rtl/soc_ifc_top.sv
Lampro-Mellon/LM-RISCV-DV,63,Update README and comments with license,other,6,6,0,107,44,1,0,0,3,3,0,0,0,0,0,0,0,0,1,integration_files/SweRV_EH1/testbench/ahb_sif.sv|integration_files/SweRV_EH1/testbench/tb_top.sv|integration_files/SweRV_EH1/testbench/tracer.sv,integration_files/SweRV_EH1/google_riscv_dv/src/riscv_asm_program_gen.sv|integration_files/SweRV_EH1/google_riscv_dv/src/riscv_instr_gen_config.sv|integration_files/SweRV_EH1/riscv_dv_extension/riscv_core_setting.sv
Lampro-Mellon/LM-RISCV-DV,59,Updated to latest commit of RV-DV,other,1,2,2,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,integration_files/SweRV_EH1/google_riscv_dv/src/riscv_asm_program_gen.sv
ethanuppal/marlin,90,chore: Remove unnecessary files,feature-removal,1,0,7,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,veryl_project/src/main.sv
Lampro-Mellon/LM-RISCV-DV,35,Exceptions and interrupts,other,2,1760,0,1774,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,,integration_files/SweRV_EH1/google_riscv_dv/src/riscv_asm_program_gen.sv|integration_files/SweRV_EH1/google_riscv_dv/src/riscv_instr_gen_config.sv
ethanuppal/marlin,62,feat(verilator): Support Verilog search paths,other,1,1,1,231,53,3,0,0,0,1,0,0,0,0,0,0,0,0,1,examples/verilog-project/src/dpi.sv,
Lampro-Mellon/LM-RISCV-DV,40,"Updated stream for exceptions, added documents for CSR test and excep…",other,1,8,6,75,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,integration_files/SweRV_EH1/google_riscv_dv/src/riscv_asm_program_gen.sv
Lampro-Mellon/LM-RISCV-DV,42,Replace data.hex by program.hex in tb_top.sv,other,1,1,1,6,27,1,0,0,0,1,0,0,0,0,0,0,0,0,1,integration_files/SweRV_EH1/testbench/tb_top.sv,
Lampro-Mellon/LM-RISCV-DV,48,Post-sim fix for nonblock load,bug-fix,1,34,1,128,4,2,0,1,0,1,0,0,0,0,0,0,0,0,1,integration_files/SweRV_EH1/testbench/tracer.sv,
Lampro-Mellon/LM-RISCV-DV,49,Integrated latest commit of RISCV-DV with SweRV EH1,other,2,85,71,398,353,1,0,0,2,0,0,0,0,0,0,0,0,0,0,,integration_files/SweRV_EH1/google_riscv_dv/src/riscv_asm_program_gen.sv|integration_files/SweRV_EH1/google_riscv_dv/src/riscv_instr_gen_config.sv
siliconcompiler/siliconcompiler,220,Floorplan tests,other,1,0,15,565,51,4,0,1,1,0,0,0,0,0,0,0,0,0,0,,examples/counter/counter.v
siliconcompiler/siliconcompiler,219,Fix failing FPGA tests,bug-fix,1,1,2,3,3,2,0,5,0,1,0,0,0,0,0,0,0,0,1,tests/fpga/test_failure/bad.v,
Lampro-Mellon/LM-RISCV-DV,41,Update SweRV EH-1 Version used in LM RISC-V DV,other,4,285,252,1305,1247,9,0,0,2,2,0,0,0,0,0,0,0,0,1,integration_files/SweRV_EH1/testbench/ahb_sif.sv|integration_files/SweRV_EH1/testbench/tb_top.sv,integration_files/SweRV_EH1/snapshots/default/common_defines.vh|integration_files/SweRV_EH1/snapshots/default/pd_defines.vh
Lampro-Mellon/LM-RISCV-DV,26,Minor Fixes Required in trace log for Extraction of Functional Coverage from SweRV Core,other,2,8,4,19,5,1,0,0,0,2,0,0,0,0,0,0,0,0,1,integration_files/SweRV_EH1/testbench/tb_top.sv|integration_files/SweRV_EH1/testbench/tracer.sv,
Lampro-Mellon/LM-RISCV-DV,28,Update tracer.sv for rv32c operands,other,2,53,26,53,26,1,0,0,1,1,0,0,0,0,0,0,0,0,1,integration_files/SweRV_EH1/testbench/tracer.sv,integration_files/SweRV_EH1/riscv_dv_extension/riscv_core_setting.sv
Lampro-Mellon/LM-RISCV-DV,16,Added tracer to swerv for dumping core execution log.,other,5,1585,1,1615,12,1,0,0,1,4,0,0,0,0,0,0,0,0,1,integration_files/SweRV_EH1/testbench/pkg.sv|integration_files/SweRV_EH1/testbench/tb_top.sv|integration_files/SweRV_EH1/testbench/tracer.sv|integration_files/SweRV_EH1/testbench/tracer_pkg.sv,integration_files/SweRV_EH1/riscv_dv_extension/riscv_core_setting.sv
AleksandarKostovic/Riscy-SoC,3,C001 PR0JEC7,other,7,10,10,23,13,6,0,1,7,0,0,0,0,0,0,0,0,0,0,,rtl/cpu/csrs.v|rtl/cpu/defines.v|rtl/cpu/fetch.v|rtl/cpu/mem.v|rtl/cpu/opcodes.vh|rtl/cpu/top.v|rtl/cpu/uart.v
Lampro-Mellon/LM-RISCV-DV,23,Fix operands (rs1 and rs2) duming in trace,bug-fix,1,7,3,14,14,2,0,0,0,1,0,0,0,0,0,0,0,0,1,integration_files/SweRV_EH1/testbench/tracer.sv,
stnolting/neorv32-setups,160,Revert 159 main,other,1,3,3,16,15,5,0,4,1,0,0,0,0,0,0,0,0,0,0,,radiant/iCEBreaker/system_pll/rtl/system_pll.v
Lampro-Mellon/LM-RISCV-DV,12,Updated files for Exceptions and CSR tests,other,3,1808,1,2949,5,5,0,0,3,0,0,0,0,0,0,0,0,0,0,,integration_files/SweRV_EH1/riscv_dv_extension/riscv_core_setting.sv|integration_files/riscv_dv/src/riscv_asm_program_gen.sv|integration_files/riscv_dv/src/riscv_instr_gen_config.sv
stnolting/neorv32-setups,159,Resolved ghdl synthesis error,other,1,3,3,19,17,2,3,1,1,0,0,0,0,0,0,0,0,0,0,,radiant/iCEBreaker/system_pll/rtl/system_pll.v
Lampro-Mellon/LM-RISCV-DV,8,Updated files for CSR tests and exceptions,other,4,1661,5,5794,48,2,0,0,3,1,0,0,0,0,0,0,0,0,1,integration_files/SweRV_EH1/testbench/tb_top.sv,integration_files/SweRV_EH1/riscv_dv_extension/riscv_core_setting.sv|integration_files/riscv_dv/src/riscv_asm_program_gen.sv|integration_files/riscv_dv/src/riscv_instr_gen_config.sv
projf/isle,31,ch06 - input output,feature-addition,16,2199,421,6428,540,14,0,0,0,16,0,0,0,0,0,0,0,0,1,boards/lakritz/ch06/top_ch06.v|boards/nexys_video/ch06/top_ch06.v|boards/ulx3s/ch06/top_ch06.v|boards/verilator/ch06/top_ch06.v|hardware/book/ch05/FemtoRV32.v|hardware/book/ch05/ch05.v|hardware/book/ch06/ch06.v|hardware/cpu/FemtoRV32.v|hardware/devs/gfx_dev.v|hardware/devs/sys_dev.v|hardware/devs/uart_dev.v|hardware/io/uart_rx.v|hardware/io/uart_tx.v|hardware/math/lfsr.v|hardware/mem/fifo_sync.v|hardware/sys/xd.v,
projf/isle,27,Verilator SDL Optimisation,other,1,0,191,80,59,6,0,0,0,1,0,0,0,0,0,0,0,0,1,hardware/gfx/display.v,
